hotelid,roomamenities,roomtype 
102,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Microwave, Wi-Fi in public areas, Heating, Wooden/parqueted flooring, Hot tub, Free instant coffee, Kitchen, Interconnecting room(s) available,",Suite
102,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Microwave, Wi-Fi in public areas, Heating, Wooden/parqueted flooring, Hot tub, Free instant coffee, Kitchen, Interconnecting room(s) available,",Suite
102,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Microwave, Wi-Fi in public areas, Heating, Wooden/parqueted flooring, Hot tub, Free instant coffee, Kitchen, Interconnecting room(s) available,",Suite
102,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Microwave, Wi-Fi in public areas, Heating, Wooden/parqueted flooring, Hot tub, Free instant coffee, Kitchen, Interconnecting room(s) available,",Suite
102,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Microwave, Wi-Fi in public areas, Heating, Wooden/parqueted flooring, Hot tub, Free instant coffee, Kitchen, Interconnecting room(s) available,",Suite
3,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Clothes dryer, Alarm clock, Soundproofing, Wardrobe or closet, Towels, Fan, Smoke detector,",Queen Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Clothes dryer, Alarm clock, Soundproofing, Wardrobe or closet, Towels, Fan, Smoke detector,",Queen Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Clothes dryer, Alarm clock, Soundproofing, Wardrobe or closet, Towels, Fan, Smoke detector,",Queen Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Clothes dryer, Alarm clock, Soundproofing, Wardrobe or closet, Towels, Fan, Smoke detector,",Queen Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Clothes dryer, Alarm clock, Soundproofing, Wardrobe or closet, Towels, Fan, Smoke detector,",Queen Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Free instant coffee, Linens, Video game console, Ironing facilities, Fire extinguisher, Wake-up service, Closet, Smoke detector,",King Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Free instant coffee, Linens, Video game console, Ironing facilities, Fire extinguisher, Wake-up service, Closet, Smoke detector,",King Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Free instant coffee, Linens, Video game console, Ironing facilities, Fire extinguisher, Wake-up service, Closet, Smoke detector,",King Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Free instant coffee, Linens, Video game console, Ironing facilities, Fire extinguisher, Wake-up service, Closet, Smoke detector,",King Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Free instant coffee, Linens, Video game console, Ironing facilities, Fire extinguisher, Wake-up service, Closet, Smoke detector,",King Bed Room
3,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Wardrobe or closet, Daily housekeeping, Additional toilet, Carbon monoxide detector, Mini bar, DVD/CD player,",Studio
3,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Wardrobe or closet, Daily housekeeping, Additional toilet, Carbon monoxide detector, Mini bar, DVD/CD player,",Studio
3,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Wardrobe or closet, Daily housekeeping, Additional toilet, Carbon monoxide detector, Mini bar, DVD/CD player,",Studio
3,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Wardrobe or closet, Daily housekeeping, Additional toilet, Carbon monoxide detector, Mini bar, DVD/CD player,",Studio
3,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Wardrobe or closet, Daily housekeeping, Additional toilet, Carbon monoxide detector, Mini bar, DVD/CD player,",Studio
3,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Air purifier, Fan, Dressing room, Heating, Wake-up service, Bathroom phone,",Lanai
3,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Air purifier, Fan, Dressing room, Heating, Wake-up service, Bathroom phone,",Lanai
3,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Air purifier, Fan, Dressing room, Heating, Wake-up service, Bathroom phone,",Lanai
3,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Air purifier, Fan, Dressing room, Heating, Wake-up service, Bathroom phone,",Lanai
3,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Air purifier, Fan, Dressing room, Heating, Wake-up service, Bathroom phone,",Lanai
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Air conditioning, Linens, Sewing kit, Laptop workspace, Daily housekeeping,",Apartments
4,"Free toiletries, Shower, Hand Towel, Bathroom, Blackout curtains, Mosquito net, Private entrance, Heating, Wi-Fi [charges apply], Interconnecting room(s) available, Separate dining area, Video game console, Washing machine,",Single Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Blackout curtains, Mosquito net, Private entrance, Heating, Wi-Fi [charges apply], Interconnecting room(s) available, Separate dining area, Video game console, Washing machine,",Single Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Blackout curtains, Mosquito net, Private entrance, Heating, Wi-Fi [charges apply], Interconnecting room(s) available, Separate dining area, Video game console, Washing machine,",Single Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Blackout curtains, Mosquito net, Private entrance, Heating, Wi-Fi [charges apply], Interconnecting room(s) available, Separate dining area, Video game console, Washing machine,",Single Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Blackout curtains, Mosquito net, Private entrance, Heating, Wi-Fi [charges apply], Interconnecting room(s) available, Separate dining area, Video game console, Washing machine,",Single Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Mosquito net, Air purifier, Wi-Fi [free], Internet access – wireless, Bathrobes, High floor, Daily newspaper, Extra long bed,",Queen Bed Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Mosquito net, Air purifier, Wi-Fi [free], Internet access – wireless, Bathrobes, High floor, Daily newspaper, Extra long bed,",Queen Bed Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Mosquito net, Air purifier, Wi-Fi [free], Internet access – wireless, Bathrobes, High floor, Daily newspaper, Extra long bed,",Queen Bed Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Mosquito net, Air purifier, Wi-Fi [free], Internet access – wireless, Bathrobes, High floor, Daily newspaper, Extra long bed,",Queen Bed Room
4,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Mosquito net, Air purifier, Wi-Fi [free], Internet access – wireless, Bathrobes, High floor, Daily newspaper, Extra long bed,",Queen Bed Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Bathrobes, Toiletries, Mini bar, Bathroom phone, Fire extinguisher, Sofa, Satellite/cable channels, Daily newspaper, Free bottled water,",Triple Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Bathrobes, Toiletries, Mini bar, Bathroom phone, Fire extinguisher, Sofa, Satellite/cable channels, Daily newspaper, Free bottled water,",Triple Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Bathrobes, Toiletries, Mini bar, Bathroom phone, Fire extinguisher, Sofa, Satellite/cable channels, Daily newspaper, Free bottled water,",Triple Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Bathrobes, Toiletries, Mini bar, Bathroom phone, Fire extinguisher, Sofa, Satellite/cable channels, Daily newspaper, Free bottled water,",Triple Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Hot tub, Bathrobes, Toiletries, Mini bar, Bathroom phone, Fire extinguisher, Sofa, Satellite/cable channels, Daily newspaper, Free bottled water,",Triple Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Private entrance, Seating area, Laptop safe box, Heating, Bathrobes, Smoke detector, In-room tablet, Full kitchen,",Double Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, Laptop safe box, Wi-Fi [charges apply], Bathrobes, Additional toilet, Wi-Fi [free],",Apartments
5,"Free toiletries, Shower, Hand Towel, Bathroom, Laptop safe box, Wi-Fi [charges apply], Bathrobes, Additional toilet, Wi-Fi [free],",Apartments
5,"Free toiletries, Shower, Hand Towel, Bathroom, Laptop safe box, Wi-Fi [charges apply], Bathrobes, Additional toilet, Wi-Fi [free],",Apartments
5,"Free toiletries, Shower, Hand Towel, Bathroom, Laptop safe box, Wi-Fi [charges apply], Bathrobes, Additional toilet, Wi-Fi [free],",Apartments
5,"Free toiletries, Shower, Hand Towel, Bathroom, Laptop safe box, Wi-Fi [charges apply], Bathrobes, Additional toilet, Wi-Fi [free],",Apartments
5,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Electric blanket, Kitchenware, High Speed Wireless Internet (wifi), Closet, LCD / LED Television with Satellite Channels,",Duplex Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Electric blanket, Kitchenware, High Speed Wireless Internet (wifi), Closet, LCD / LED Television with Satellite Channels,",Duplex Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Electric blanket, Kitchenware, High Speed Wireless Internet (wifi), Closet, LCD / LED Television with Satellite Channels,",Duplex Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Electric blanket, Kitchenware, High Speed Wireless Internet (wifi), Closet, LCD / LED Television with Satellite Channels,",Duplex Room
5,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Electric blanket, Kitchenware, High Speed Wireless Internet (wifi), Closet, LCD / LED Television with Satellite Channels,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Hair dryer, Heating, Seating area, iPod docking station, Laptop workspace, In-room safe box,",Hollywood Twin Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Hair dryer, Heating, Seating area, iPod docking station, Laptop workspace, In-room safe box,",Hollywood Twin Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Hair dryer, Heating, Seating area, iPod docking station, Laptop workspace, In-room safe box,",Hollywood Twin Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Hair dryer, Heating, Seating area, iPod docking station, Laptop workspace, In-room safe box,",Hollywood Twin Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Hair dryer, Heating, Seating area, iPod docking station, Laptop workspace, In-room safe box,",Hollywood Twin Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Dishwasher, Mirror, Trouser press, Clothes dryer, Humidifier, Mini bar, Air conditioning,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Dishwasher, Mirror, Trouser press, Clothes dryer, Humidifier, Mini bar, Air conditioning,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Dishwasher, Mirror, Trouser press, Clothes dryer, Humidifier, Mini bar, Air conditioning,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Dishwasher, Mirror, Trouser press, Clothes dryer, Humidifier, Mini bar, Air conditioning,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Dishwasher, Mirror, Trouser press, Clothes dryer, Humidifier, Mini bar, Air conditioning,",Duplex Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Pets allowed in room, Dressing room, Soundproofing, Clothes rack, High floor, Wardrobe or closet,",Quad Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Pets allowed in room, Dressing room, Soundproofing, Clothes rack, High floor, Wardrobe or closet,",Quad Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Pets allowed in room, Dressing room, Soundproofing, Clothes rack, High floor, Wardrobe or closet,",Quad Room
6,"Free toiletries, Shower, Hand Towel, Bathroom, Pets allowed in room, Dressing room, Soundproofing, Clothes rack, High floor, Wardrobe or closet,",Quad Room
